elapsed_time,tempC_1,pressure_hPa_1,humidity_pct_1,alt_m_1,tempC_2,pressure_hPa_2,humidity_pct_2,alt_m_2
1.056637,908.37,908.30
1.101370,908.37,908.20
1.117726,908.42,908.20
1.120136,908.39,908.30
1.146513,908.39,908.30
1.148938,908.39,908.31
1.165289,908.39,908.27
1.181631,908.36,908.27
1.184056,908.36,908.34
1.200427,908.36,908.33
1.216788,908.42,908.33
1.219200,908.31,908.31
1.235563,908.31,908.29
1.251933,908.30,908.29
1.254328,908.33,908.31
1.270779,908.33,908.27
1.287187,908.30,908.27
1.289612,908.31,908.34
1.305974,908.31,908.36
1.322366,908.35,908.36
1.324755,908.40,908.33
1.344160,908.40,908.29
1.358359,908.36,908.29
1.360719,908.38,908.28
1.376978,908.38,908.26
1.393278,908.38,908.26
1.395622,908.35,908.29
1.411962,908.35,908.28
1.428261,908.40,908.28
1.430611,908.36,908.33
1.446867,908.36,908.33
1.463240,908.36,908.33
1.465697,908.36,908.30
1.482049,908.36,908.29
1.498375,908.37,908.29
1.500728,908.32,908.25
1.517067,908.32,908.33
1.533451,908.34,908.33
1.535845,908.39,908.28
1.552215,908.39,908.38
1.568578,908.39,908.38
1.571009,908.34,908.32
1.587370,908.34,908.31
1.603717,908.41,908.31
1.606113,908.36,908.34
1.622468,908.36,908.26
1.638826,908.41,908.26
1.641213,908.44,908.30
1.657601,908.44,908.26
1.674075,908.33,908.26
1.676479,908.39,908.29
1.692838,908.39,908.29
1.709203,908.39,908.29
1.711633,908.41,908.35
1.728001,908.41,908.26
1.744361,908.39,908.26
1.746755,908.37,908.32
1.763135,908.37,908.26
1.779492,908.37,908.26
1.781912,908.31,908.32
1.798317,908.31,908.27
1.814693,908.39,908.27
1.817095,908.35,908.30
1.833455,908.35,908.30
1.849829,908.37,908.30
1.852261,908.37,908.31
1.868719,908.37,908.23
1.885092,908.38,908.23
1.887490,908.33,908.33
1.903932,908.33,908.33
1.920228,908.36,908.33
1.922604,908.42,908.27
1.938884,908.42,908.32
1.955197,908.29,908.32
1.957596,908.37,908.35
1.973980,908.37,908.27
1.990343,908.34,908.27
1.992757,908.31,908.31
2.009148,908.31,908.29
2.025523,908.40,908.29
2.027936,908.42,908.26
2.044982,908.42,908.27
2.061389,908.28,908.27
2.063807,908.34,908.31
2.080194,908.34,908.35
2.096853,908.38,908.35
2.099238,908.40,908.28
2.115559,908.40,908.35
2.131896,908.40,908.35
2.134297,908.34,908.30
2.150672,908.34,908.30
2.167037,908.38,908.30
2.169458,908.40,908.28
2.185843,908.40,908.33
2.202193,908.35,908.33
2.204611,908.35,908.29
2.220959,908.35,908.32
2.237347,908.43,908.32
2.239729,908.41,908.30
2.256077,908.41,908.30
2.272518,908.39,908.30
2.274928,908.37,908.31
2.291317,908.37,908.37
2.307713,908.40,908.37
2.310110,908.37,908.30
2.326479,908.37,908.25
2.342836,908.41,908.25
2.345243,908.46,908.33
2.361598,908.46,908.31
2.377988,908.38,908.31
2.380392,908.40,908.36
2.396742,908.40,908.29
2.413121,908.41,908.29
2.415518,908.40,908.32
2.431882,908.40,908.30
2.448255,908.37,908.30
2.450668,908.40,908.34
2.467117,908.40,908.29
2.483466,908.37,908.29
2.485859,908.37,908.35
2.502200,908.37,908.36
2.518561,908.39,908.36
2.520943,908.38,908.28
2.537287,908.38,908.30
2.553770,908.39,908.30
2.556162,908.38,908.36
2.572511,908.38,908.33
2.588851,908.31,908.33
2.591243,908.37,908.34
2.607656,908.37,908.33
2.624019,908.39,908.33
2.626413,908.40,908.40
2.642762,908.40,908.32
2.659137,908.38,908.32
2.661565,908.39,908.32
2.678020,908.39,908.40
2.694370,908.32,908.40
2.696760,908.30,908.29
2.713110,908.30,908.36
2.729446,908.32,908.36
2.731836,908.36,908.31
2.748171,908.36,908.30
2.764516,908.37,908.30
2.766904,908.37,908.35
2.783279,908.37,908.38
2.799623,908.35,908.38
2.801993,908.39,908.34
2.818399,908.39,908.34
2.834777,908.35,908.34
2.837181,908.35,908.35
2.853668,908.35,908.32
2.870135,908.38,908.32
2.872541,908.29,908.30
2.888961,908.29,908.29
2.905396,908.40,908.29
2.907790,908.37,908.37
2.924184,908.37,908.30
2.940512,908.36,908.30
2.942916,908.37,908.26
2.959262,908.37,908.33
2.975609,908.40,908.33
2.978010,908.35,908.34
2.994385,908.35,908.40
3.010747,908.37,908.40
3.013134,908.39,908.33
3.029476,908.39,908.39
3.046284,908.41,908.39
3.048685,908.39,908.34
3.065076,908.39,908.32
3.081442,908.38,908.32
3.083854,908.38,908.35
3.100199,908.38,908.35
3.116563,908.33,908.35
3.118969,908.35,908.30
3.135275,908.35,908.30
3.151606,908.35,908.30
3.153999,908.43,908.37
3.170347,908.43,908.30
3.186697,908.32,908.30
3.189091,908.38,908.34
3.205437,908.38,908.38
3.221814,908.35,908.38
3.224237,908.37,908.35
3.240578,908.37,908.40
3.256913,908.33,908.40
3.259307,908.41,908.30
3.275714,908.41,908.33
3.292067,908.45,908.33
3.294458,908.39,908.33
3.310814,908.39,908.35
3.327163,908.39,908.35
3.329577,908.38,908.37
3.345936,908.38,908.33
3.362274,908.41,908.33
3.364665,908.39,908.35
3.381010,908.39,908.33
3.397360,908.37,908.33
3.399741,908.39,908.37
3.416097,908.39,908.36
3.432478,908.39,908.36
3.435022,908.34,908.34
3.451786,908.34,908.30
3.468185,908.42,908.30
3.471213,908.38,908.32
3.487690,908.38,908.30
3.504272,908.43,908.30
3.506817,908.38,908.28
3.523175,908.38,908.28
3.539499,908.39,908.28
3.541882,908.44,908.31
3.558278,908.44,908.34
3.574616,908.41,908.34
3.577004,908.42,908.31
3.593350,908.42,908.36
3.609701,908.39,908.36
3.612093,908.36,908.30
3.628446,908.36,908.30
3.644790,908.36,908.30
3.647173,908.35,908.28
3.663599,908.35,908.33
3.679978,908.37,908.33
3.682339,908.35,908.37
3.698727,908.35,908.34
3.715049,908.33,908.34
3.717431,908.38,908.34
3.733766,908.38,908.27
3.750145,908.40,908.27
3.752531,908.33,908.36
3.768891,908.33,908.26
3.785230,908.33,908.26
3.787620,908.39,908.33
3.803992,908.39,908.33
3.820346,908.40,908.33
3.822750,908.34,908.37
3.839116,908.34,908.35
3.855440,908.34,908.35
3.857843,908.39,908.35
3.874289,908.39,908.32
3.890649,908.39,908.32
3.893034,908.37,908.35
3.910529,908.37,908.35
3.928904,908.35,908.35
3.931522,908.34,908.33
3.958431,908.34,908.33
3.961063,908.40,908.28
3.982875,908.40,908.32
3.995535,908.39,908.32
3.998091,908.43,908.31
4.015070,908.43,908.33
4.031351,908.39,908.33
4.033789,908.31,908.28
4.050515,908.31,908.35
4.066953,908.47,908.35
4.069367,908.33,908.34
4.085699,908.33,908.28
4.102063,908.40,908.28
4.104485,908.35,908.32
4.120837,908.35,908.35
4.137346,908.38,908.35
4.139751,908.39,908.32
4.156110,908.39,908.28
4.172486,908.41,908.28
4.174876,908.38,908.26
4.191230,908.38,908.30
4.207604,908.37,908.30
4.210024,908.39,908.30
4.226369,908.39,908.29
4.242724,908.37,908.29
4.245126,908.39,908.31
4.261454,908.39,908.24
4.277897,908.39,908.24
4.280286,908.33,908.35
4.296795,908.33,908.26
4.313198,908.37,908.26
4.315591,908.39,908.29
4.331963,908.39,908.34
4.348311,908.37,908.34
4.350705,908.35,908.33
4.367051,908.35,908.32
4.383432,908.31,908.32
4.385826,908.37,908.30
4.402184,908.37,908.30
4.418550,908.37,908.30
4.420938,908.37,908.27
4.437310,908.37,908.37
4.453690,908.43,908.37
4.456081,908.39,908.37
4.472540,908.39,908.33
4.488902,908.39,908.33
4.491296,908.41,908.29
4.507684,908.41,908.29
4.524051,908.36,908.29
4.526449,908.39,908.34
4.542802,908.39,908.32
4.559153,908.42,908.32
4.561535,908.37,908.31
4.577891,908.37,908.24
4.594233,908.39,908.24
4.596634,908.39,908.33
4.612984,908.39,908.32
4.629332,908.37,908.32
4.631730,908.34,908.24
4.648085,908.34,908.31
4.664493,908.38,908.31
4.666921,908.34,908.29
4.683311,908.34,908.37
4.699669,908.33,908.37
4.702052,908.39,908.29
4.718444,908.39,908.33
4.734807,908.43,908.33
4.737203,908.37,908.33
4.753565,908.37,908.31
4.769944,908.37,908.31
4.772342,908.31,908.32
4.788693,908.31,908.29
4.805069,908.41,908.29
4.807466,908.34,908.36
4.823855,908.34,908.34
4.840307,908.37,908.34
4.842746,908.39,908.36
4.859149,908.39,908.31
4.875565,908.33,908.31
4.877994,908.37,908.35
4.894382,908.37,908.31
4.910768,908.39,908.31
4.913165,908.34,908.35
4.929524,908.34,908.27
4.945872,908.37,908.27
4.948289,908.39,908.29
4.964628,908.39,908.30
4.980963,908.41,908.30
4.983368,908.34,908.35
4.999723,908.34,908.33
5.016746,908.39,908.33
5.019504,908.35,908.34
5.036753,908.35,908.32
5.053384,908.35,908.32
5.055745,908.34,908.39
5.072099,908.34,908.35
5.088400,908.42,908.35
5.090751,908.40,908.33
5.107035,908.40,908.35
5.123314,908.36,908.35
5.125658,908.34,908.27
5.141960,908.34,908.36
5.158314,908.38,908.36
5.160697,908.32,908.39
5.177246,908.32,908.29
5.193558,908.38,908.29
5.195910,908.39,908.38
5.212275,908.39,908.36
5.228623,908.36,908.36
5.231016,908.39,908.33
5.247367,908.39,908.37
5.263722,908.38,908.37
5.266095,908.31,908.30
5.282469,908.31,908.31
5.298844,908.37,908.31
5.301227,908.40,908.30
5.317576,908.40,908.31
5.333933,908.39,908.31
5.336328,908.39,908.29
5.352680,908.39,908.36
5.369031,908.34,908.36
5.371427,908.38,908.32
5.387774,908.38,908.26
5.404138,908.32,908.26
5.406530,908.36,908.36
5.422907,908.36,908.27
5.439294,908.44,908.27
5.441674,908.35,908.36
5.458019,908.35,908.30
5.474450,908.41,908.30
5.476858,908.38,908.34
5.493217,908.38,908.32
5.509581,908.35,908.32
5.511975,908.39,908.32
5.528326,908.39,908.37
5.544665,908.40,908.37
5.547057,908.37,908.32
5.563458,908.37,908.33
5.579815,908.37,908.33
5.582197,908.37,908.33
5.598573,908.37,908.33
5.614918,908.41,908.33
5.617316,908.39,908.36
5.633681,908.39,908.29
5.650049,908.40,908.29
5.652441,908.39,908.38
5.668911,908.39,908.27
5.685289,908.43,908.27
5.687699,908.37,908.34
5.704112,908.37,908.33
5.720470,908.32,908.33
5.722871,908.41,908.27
5.739216,908.41,908.29
5.755552,908.33,908.29
5.757966,908.37,908.27
5.774340,908.37,908.35
5.790706,908.41,908.35
5.793229,908.40,908.33
5.810051,908.40,908.31
5.826382,908.41,908.31
5.828782,908.37,908.33
5.845126,908.37,908.33
5.861474,908.33,908.33
5.863919,908.38,908.36
5.880318,908.38,908.36
5.896759,908.37,908.36
5.899156,908.38,908.30
5.915467,908.38,908.34
5.931744,908.35,908.34
5.934093,908.42,908.34
5.950415,908.42,908.29
5.966761,908.38,908.29
5.969177,908.36,908.38
5.985526,908.36,908.36
6.001881,908.36,908.36
6.004297,908.40,908.34
6.020642,908.40,908.33
6.037126,908.34,908.33
6.039614,908.43,908.27
6.056259,908.43,908.32
6.072694,908.39,908.32
6.075068,908.33,908.32
6.091449,908.33,908.33
6.107855,908.38,908.33
6.110250,908.41,908.27
6.126553,908.41,908.29
6.143340,908.36,908.29
6.145752,908.33,908.33
6.162098,908.33,908.35
6.178461,908.38,908.35
6.180838,908.36,908.35
6.197185,908.36,908.24
6.213577,908.33,908.24
6.215973,908.39,908.30
6.232329,908.39,908.35
6.248671,908.36,908.35
6.251063,908.40,908.36
6.267495,908.40,908.36
6.283839,908.42,908.36
6.286263,908.41,908.36
6.302614,908.41,908.31
6.318996,908.38,908.31
6.321385,908.35,908.29
6.337736,908.35,908.35
6.354085,908.33,908.35
6.356487,908.41,908.37
6.372837,908.41,908.29
6.389192,908.39,908.29
6.391588,908.39,908.33
6.407991,908.39,908.40
6.424380,908.48,908.40
6.426770,908.42,908.31
6.443128,908.42,908.36
6.459482,908.36,908.36
6.461868,908.38,908.34
6.478302,908.38,908.36
6.494676,908.42,908.36
6.497068,908.26,908.36
6.513460,908.26,908.39
6.529813,908.36,908.39
6.532207,908.41,908.36
6.548560,908.41,908.29
6.564912,908.36,908.29
6.567302,908.38,908.31
6.583681,908.38,908.34
6.600035,908.39,908.34
6.602423,908.35,908.27
6.618814,908.35,908.25
6.635155,908.31,908.25
6.637542,908.38,908.30
6.653890,908.38,908.27
6.670331,908.42,908.27
6.672732,908.34,908.29
6.689145,908.34,908.31
6.705510,908.43,908.31
6.707909,908.38,908.30
6.724302,908.38,908.35
6.740651,908.38,908.35
6.743059,908.36,908.32
6.759430,908.36,908.30
6.775763,908.42,908.30
6.778156,908.33,908.33
6.794498,908.33,908.34
6.810871,908.36,908.34
6.813271,908.39,908.34
6.829633,908.39,908.32
6.846066,908.38,908.32
6.848487,908.38,908.37
6.864872,908.38,908.35
6.881261,908.38,908.35
6.883655,908.32,908.31
6.900492,908.32,908.30
6.916850,908.41,908.30
6.919228,908.33,908.29
6.935589,908.33,908.31
6.951941,908.38,908.31
6.954325,908.38,908.28
6.971471,908.38,908.24
6.988036,908.40,908.24
6.990438,908.35,908.27
7.006803,908.35,908.29
7.023197,908.36,908.29
7.025623,908.38,908.31
7.042794,908.38,908.27
7.059753,908.36,908.27
7.062126,908.36,908.34
7.078544,908.36,908.36
7.094876,908.36,908.36
7.097278,908.41,908.27
7.113675,908.41,908.29
7.130078,908.36,908.29
7.132472,908.30,908.34
7.148848,908.30,908.27
7.165193,908.34,908.27
7.167588,908.36,908.32
7.183967,908.36,908.30
7.200321,908.40,908.30
7.202719,908.38,908.36
7.219067,908.38,908.28
7.235447,908.33,908.28
7.237852,908.33,908.27
7.254232,908.33,908.31
7.270674,908.43,908.31
7.273082,908.36,908.39
7.289434,908.36,908.30
7.305789,908.40,908.30
7.308193,908.42,908.34
7.324534,908.42,908.23
7.340898,908.38,908.23
7.343309,908.36,908.32
7.359674,908.36,908.31
7.376023,908.39,908.31
7.378430,908.41,908.32
7.394773,908.41,908.35
7.411125,908.34,908.35
7.413515,908.38,908.27
7.429866,908.38,908.30
7.446227,908.36,908.30
7.448650,908.37,908.37
7.465000,908.37,908.26
7.481412,908.41,908.26
7.483815,908.36,908.33
7.500171,908.36,908.28
7.516517,908.39,908.28
7.518910,908.37,908.32
7.535258,908.37,908.30
7.551624,908.34,908.30
7.554017,908.36,908.34
7.570374,908.36,908.30
7.586721,908.34,908.30
7.589142,908.42,908.34
7.605498,908.42,908.35
7.621852,908.32,908.35
7.624244,908.36,908.37
7.640587,908.36,908.32
7.656935,908.36,908.32
7.659337,908.38,908.22
7.675786,908.38,908.35
7.692141,908.41,908.35
7.694527,908.28,908.30
7.710871,908.28,908.36
7.727217,908.38,908.36
7.729611,908.42,908.32
7.745974,908.42,908.34
7.762380,908.35,908.34
7.764780,908.36,908.37
7.781128,908.36,908.32
7.797524,908.36,908.32
7.799908,908.46,908.36
7.816262,908.46,908.32
7.832606,908.40,908.32
7.835002,908.35,908.36
7.851411,908.35,908.32
7.867881,908.42,908.32
7.870296,908.34,908.26
7.886688,908.34,908.36
7.903107,908.34,908.36
7.905517,908.34,908.34
7.921909,908.34,908.30
7.938292,908.42,908.30
7.940675,908.36,908.34
7.957038,908.36,908.30
7.973416,908.42,908.30
7.975815,908.39,908.36
7.992166,908.39,908.25
8.008541,908.39,908.25
8.010937,908.40,908.26
8.027296,908.40,908.27
8.044045,908.40,908.27
8.046463,908.31,908.34
8.062824,908.31,908.27
8.079238,908.34,908.27
8.081627,908.42,908.31
8.098008,908.42,908.34
8.114366,908.40,908.34
8.116765,908.36,908.28
8.133128,908.36,908.30
8.149525,908.39,908.30
8.151980,908.37,908.31
8.168712,908.37,908.34
8.185194,908.36,908.34
8.187557,908.36,908.28
8.203902,908.36,908.28
8.220243,908.41,908.28
8.222637,908.34,908.30
8.239059,908.34,908.31
8.255416,908.40,908.31
8.257839,908.37,908.30
8.274314,908.37,908.30
8.290672,908.35,908.30
8.293072,908.34,908.34
8.309451,908.34,908.33
8.325813,908.32,908.33
8.328220,908.38,908.28
8.344575,908.38,908.30
8.360933,908.34,908.30
8.363323,908.40,908.27
8.379690,908.40,908.29
8.395995,908.31,908.29
8.398383,908.46,908.28
8.414730,908.46,908.27
8.431080,908.34,908.27
8.433473,908.45,908.25
8.449827,908.45,908.30
8.466176,908.34,908.30
8.468657,908.37,908.29
8.485206,908.37,908.27
8.501777,908.34,908.27
8.504504,908.39,908.32
8.520875,908.39,908.32
8.537234,908.36,908.32
8.539628,908.37,908.32
8.556000,908.37,908.26
8.572379,908.38,908.26
8.574769,908.42,908.30
8.591134,908.42,908.33
8.607477,908.34,908.33
8.609888,908.35,908.28
8.626235,908.35,908.20
8.642612,908.37,908.20
8.645004,908.36,908.28
8.661409,908.36,908.28
8.677922,908.38,908.28
8.680286,908.31,908.31
8.696621,908.31,908.28
8.712986,908.36,908.28
8.715379,908.37,908.33
8.731699,908.37,908.34
8.748018,908.38,908.34
8.750408,908.37,908.34
8.766776,908.37,908.28
8.783174,908.41,908.28
8.785571,908.36,908.30
8.801910,908.36,908.31
8.818305,908.41,908.31
8.820686,908.44,908.28
8.837039,908.44,908.32
8.853513,908.36,908.32
8.855916,908.32,908.32
8.872362,908.32,908.34
8.888727,908.37,908.34
8.891116,908.41,908.28
8.908253,908.41,908.31
8.923978,908.34,908.31
8.926950,908.38,908.24
8.944211,908.38,908.30
8.961220,908.36,908.30
8.963847,908.38,908.30
8.983082,908.38,908.33
8.998931,908.42,908.33
9.001649,908.34,908.33
9.018017,908.34,908.33
9.035573,908.42,908.33
9.038072,908.34,908.29
9.053584,908.34,908.30
9.070193,908.36,908.30
9.072669,908.40,908.32
9.089093,908.40,908.33
9.105621,908.34,908.33
9.108061,908.40,908.32
9.124455,908.40,908.34
9.141086,908.40,908.34
9.143546,908.36,908.40
9.160062,908.36,908.30
9.176535,908.37,908.30
9.178974,908.37,908.36
9.195419,908.37,908.30
9.211805,908.34,908.30
9.214240,908.39,908.28
9.230694,908.39,908.35
9.247157,908.37,908.35
9.249612,908.39,908.31
9.266027,908.39,908.38
9.283088,908.41,908.38
9.285552,908.38,908.36
9.302048,908.38,908.31
9.318514,908.33,908.31
9.321031,908.31,908.32
9.337705,908.31,908.33
9.354171,908.40,908.33
9.356589,908.41,908.32
9.373099,908.41,908.33
9.389521,908.36,908.33
9.391957,908.41,908.31
9.408420,908.41,908.33
9.424881,908.32,908.33
9.427297,908.36,908.28
9.443813,908.36,908.34
9.460241,908.40,908.34
9.462652,908.42,908.31
9.479287,908.42,908.31
9.495722,908.40,908.31
9.498193,908.38,908.28
9.514622,908.38,908.31
9.531055,908.40,908.31
9.533474,908.41,908.38
9.549910,908.41,908.34
9.566340,908.37,908.34
9.568855,908.42,908.32
9.585292,908.42,908.33
9.601734,908.34,908.33
9.604188,908.31,908.34
9.620618,908.31,908.39
9.637019,908.43,908.39
9.639516,908.34,908.32
9.655964,908.34,908.34
9.672554,908.39,908.34
9.675015,908.38,908.27
9.691446,908.38,908.36
9.707902,908.43,908.36
9.710330,908.45,908.34
9.726808,908.45,908.30
9.743275,908.40,908.30
9.745681,908.39,908.29
9.762123,908.39,908.30
9.778558,908.40,908.30
9.780978,908.36,908.30
9.797474,908.36,908.36
9.813936,908.35,908.36
9.816349,908.37,908.34
9.832799,908.37,908.31
9.849227,908.37,908.31
9.851649,908.42,908.31
9.868166,908.42,908.27
9.884961,908.38,908.27
9.887397,908.37,908.26
9.903849,908.37,908.30
9.920355,908.44,908.30
9.922765,908.42,908.31
9.939274,908.42,908.29
9.955734,908.38,908.29
9.958206,908.30,908.29
9.974642,908.30,908.35
9.991072,908.37,908.35
9.993492,908.43,908.26
10.010937,908.43,908.28
10.026526,908.45,908.28
10.028996,908.45,908.29
10.046234,908.45,908.29
10.062711,908.40,908.29
10.065153,908.36,908.31
10.081637,908.36,908.26
10.098064,908.42,908.26
10.100441,908.43,908.28
10.116822,908.43,908.27
10.133296,908.41,908.27
10.135805,908.41,908.21
10.152276,908.41,908.34
10.168768,908.45,908.34
10.171189,908.39,908.28
10.187647,908.39,908.27
10.204122,908.34,908.27
10.206542,908.33,908.32
10.222985,908.33,908.34
10.239421,908.37,908.34
10.241849,908.42,908.28
10.258306,908.42,908.25
10.274886,908.36,908.25
10.277395,908.36,908.28
10.293833,908.36,908.31
10.310308,908.39,908.31
10.312745,908.36,908.30
10.329185,908.36,908.28
10.345630,908.35,908.28
10.348090,908.36,908.26
10.364549,908.36,908.25
10.380997,908.35,908.25
10.383452,908.39,908.32
10.399886,908.39,908.31
10.416316,908.34,908.31
10.418738,908.37,908.26
10.435232,908.37,908.36
10.451647,908.38,908.36
10.454059,908.35,908.32
10.470628,908.35,908.27
10.487092,908.34,908.27
10.489507,908.41,908.30
10.506031,908.41,908.24
10.523139,908.38,908.24
10.525590,908.37,908.28
10.542073,908.37,908.32
10.558560,908.38,908.32
10.561028,908.37,908.31
10.577435,908.37,908.32
10.593959,908.43,908.32
10.596412,908.32,908.34
10.612856,908.32,908.23
10.629301,908.38,908.23
10.631719,908.40,908.32
10.648196,908.40,908.31
10.664621,908.41,908.31
10.667048,908.38,908.26
10.683641,908.38,908.26
10.700125,908.36,908.26
10.702536,908.42,908.32
10.718965,908.42,908.29
10.735352,908.41,908.29
10.737779,908.40,908.31
10.754210,908.40,908.32
10.770684,908.33,908.32
10.773123,908.41,908.32
10.789649,908.41,908.34
10.806091,908.41,908.34
10.808534,908.41,908.34
10.824968,908.41,908.34
10.841391,908.42,908.34
10.843824,908.39,908.31
10.860987,908.39,908.36
10.877573,908.39,908.36
10.880087,908.37,908.34
10.896510,908.37,908.34
10.912970,908.42,908.34
10.924874,908.42,908.33
10.941297,908.43,908.33
10.943751,908.36,908.35
10.960174,908.36,908.26
10.976616,908.44,908.26
10.979119,908.34,908.24
10.995562,908.34,908.33
11.012014,908.36,908.33
11.014517,908.38,908.32
11.030957,908.38,908.31
11.047940,908.36,908.31
11.050401,908.36,908.34
11.066836,908.36,908.25
11.083443,908.32,908.25
11.085862,908.37,908.34
11.102252,908.37,908.26
11.118704,908.31,908.26
11.121123,908.42,908.29
11.137555,908.42,908.34
11.153993,908.34,908.34
11.156414,908.42,908.26
11.172830,908.42,908.28
11.189285,908.35,908.28
11.191705,908.40,908.31
11.208202,908.40,908.28
11.224625,908.32,908.28
11.227032,908.41,908.29
11.243484,908.41,908.30
11.259892,908.42,908.30
11.262396,908.40,908.34
11.278976,908.40,908.31
11.295511,908.36,908.31
11.298020,908.40,908.35
11.314472,908.40,908.30
11.330962,908.44,908.30
11.333382,908.39,908.37
11.349898,908.39,908.26
11.366362,908.39,908.26
11.368782,908.42,908.30
11.385309,908.42,908.30
11.401782,908.39,908.30
11.404194,908.42,908.28
11.420700,908.42,908.34
11.437163,908.44,908.34
11.439606,908.37,908.28
11.456054,908.37,908.27
11.472596,908.43,908.27
11.475104,908.40,908.31
11.491597,908.40,908.34
11.508075,908.40,908.34
11.510504,908.41,908.32
11.526923,908.41,908.34
11.543410,908.44,908.34
11.545900,908.34,908.34
11.562342,908.34,908.26
11.578805,908.36,908.26
11.581223,908.42,908.28
11.597690,908.42,908.31
11.614155,908.44,908.31
11.616568,908.38,908.28
11.633049,908.38,908.36
11.649521,908.39,908.36
11.651936,908.39,908.30
11.668443,908.39,908.31
11.684886,908.40,908.31
11.687361,908.35,908.27
11.703820,908.35,908.34
11.720268,908.39,908.34
11.722720,908.41,908.32
11.739200,908.41,908.36
11.755626,908.41,908.36
11.758046,908.46,908.28
11.774526,908.46,908.32
11.791003,908.34,908.32
11.793415,908.37,908.30
11.809936,908.37,908.32
11.826405,908.42,908.32
11.828843,908.40,908.31
11.845356,908.40,908.36
11.861789,908.39,908.36
11.864200,908.37,908.35
11.880797,908.37,908.32
11.897212,908.41,908.32
11.899645,908.42,908.35
11.916192,908.42,908.31
11.932632,908.39,908.31
11.935048,908.33,908.28
11.951500,908.33,908.28
11.968004,908.39,908.28
11.970486,908.35,908.37
11.986942,908.35,908.27
12.003376,908.38,908.27
12.005814,908.36,908.29
12.022253,908.36,908.29
12.038892,908.39,908.29
12.041401,908.41,908.39
12.058910,908.41,908.33
12.075504,908.40,908.33
12.078063,908.34,908.32
12.094483,908.34,908.37
12.110953,908.41,908.37
12.113458,908.34,908.32
12.129884,908.34,908.28
12.146346,908.45,908.28
12.148770,908.39,908.32
12.165241,908.39,908.29
12.181665,908.39,908.29
12.184067,908.33,908.28
12.200573,908.33,908.31
12.217082,908.41,908.31
12.219599,908.41,908.34
12.236097,908.41,908.25
12.252558,908.38,908.25
12.254941,908.39,908.34
12.271409,908.39,908.27
12.287958,908.44,908.27
12.290477,908.39,908.32
12.306992,908.39,908.34
12.323418,908.31,908.34
12.325840,908.38,908.28
12.342307,908.38,908.31
12.358742,908.41,908.31
12.361258,908.41,908.31
12.377715,908.41,908.38
12.394173,908.38,908.38
12.396601,908.37,908.29
12.413032,908.37,908.36
12.429529,908.37,908.36
12.431943,908.37,908.33
12.448468,908.37,908.34
12.464877,908.43,908.34
12.467292,908.35,908.32
12.483888,908.35,908.34
12.500322,908.36,908.34
12.502780,908.37,908.38
12.519275,908.37,908.31
12.535751,908.39,908.31
12.538225,908.40,908.38
12.554656,908.40,908.32
12.571095,908.36,908.32
12.573598,908.44,908.27
12.590103,908.44,908.30
12.606537,908.39,908.30
12.608960,908.44,908.32
12.625396,908.44,908.32
12.641899,908.41,908.32
12.644320,908.33,908.34
12.660754,908.33,908.32
12.677341,908.36,908.32
12.679767,908.39,908.32
12.696181,908.39,908.34
12.712629,908.37,908.34
12.715081,908.35,908.24
12.731520,908.35,908.29
12.748041,908.44,908.29
12.750523,908.40,908.32
12.766948,908.40,908.32
12.783419,908.36,908.32
12.785919,908.33,908.28
12.802365,908.33,908.36
12.818823,908.37,908.36
12.821250,908.37,908.26
12.837750,908.37,908.37
12.854685,908.39,908.37
12.857253,908.41,908.29
